Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,(LotFrontage+LotArea)*3
1393.0,85.0,RL,68.0,7838.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,SFoyer,5.0,5.0,1967.0,1967.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,769.0,Unf,0.0,95.0,864.0,GasA,TA,Y,SBrkr,900.0,0.0,0.0,900.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Po,Attchd,1967.0,RFn,1.0,288.0,TA,TA,Y,175.0,144.0,0.0,0.0,0.0,0.0,,MnWw,,0.0,12.0,2006.0,WD,Normal,123000.0,23718.0
595.0,20.0,RL,88.0,7990.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6.0,1975.0,1975.0,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,924.0,924.0,GasA,TA,Y,SBrkr,924.0,0.0,0.0,924.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1981.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,4.0,2008.0,WD,Normal,110000.0,24234.0
34.0,20.0,RL,70.0,10552.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5.0,5.0,1959.0,1959.0,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018.0,Unf,0.0,380.0,1398.0,GasA,Gd,Y,SBrkr,1700.0,0.0,0.0,1700.0,0.0,1.0,1.0,1.0,4.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,1959.0,RFn,2.0,447.0,TA,TA,Y,0.0,38.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,165500.0,31866.0
879.0,85.0,RL,88.0,11782.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5.0,7.0,1961.0,1995.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,899.0,Unf,0.0,210.0,1109.0,GasA,TA,Y,SBrkr,1155.0,0.0,0.0,1155.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Min2,0.0,,Detchd,1987.0,Unf,2.0,576.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,Shed,400.0,6.0,2010.0,WD,Normal,148000.0,35610.0
423.0,20.0,RL,100.0,21750.0,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,5.0,5.0,1954.0,1954.0,Hip,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,988.0,988.0,GasA,Ex,Y,FuseA,988.0,0.0,0.0,988.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,0.0,,Attchd,1954.0,RFn,2.0,520.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2008.0,WD,Normal,113000.0,65550.0
545.0,60.0,RL,58.0,17104.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,554.0,Unf,0.0,100.0,654.0,GasA,Ex,Y,SBrkr,664.0,832.0,0.0,1496.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2006.0,RFn,2.0,426.0,TA,TA,Y,100.0,24.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2006.0,New,Partial,179665.0,51486.0
1456.0,60.0,RL,62.0,7917.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1999.0,2000.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,953.0,953.0,GasA,Ex,Y,SBrkr,953.0,694.0,0.0,1647.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1999.0,RFn,2.0,460.0,TA,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,WD,Normal,175000.0,23937.0
1001.0,20.0,RL,74.0,10206.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,3.0,3.0,1952.0,1952.0,Flat,Tar&Grv,BrkComm,Brk Cmn,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasW,Fa,N,FuseF,944.0,0.0,0.0,944.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,4.0,Min1,0.0,,Detchd,1956.0,Unf,2.0,528.0,TA,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,82000.0,30840.0
850.0,80.0,RL,80.0,9600.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6.0,7.0,1976.0,1994.0,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,528.0,528.0,GasA,Ex,Y,SBrkr,1094.0,761.0,0.0,1855.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1976.0,RFn,2.0,512.0,TA,TA,Y,113.0,100.0,0.0,0.0,0.0,0.0,,,,0.0,8.0,2007.0,WD,Normal,187000.0,29040.0
880.0,20.0,RL,,7000.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,8.0,1978.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,646.0,Unf,0.0,218.0,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,,Attchd,1978.0,Unf,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,7.0,2009.0,WD,Normal,136500.0,
748.0,70.0,RM,65.0,11700.0,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7.0,7.0,1880.0,2003.0,Mansard,CompShg,Stucco,Stucco,,0.0,Gd,TA,Stone,TA,Fa,No,Unf,0.0,Unf,0.0,1240.0,1240.0,GasW,TA,N,SBrkr,1320.0,1320.0,0.0,2640.0,0.0,0.0,1.0,1.0,4.0,1.0,Gd,8.0,Typ,1.0,Gd,Detchd,1950.0,Unf,4.0,864.0,TA,TA,N,181.0,0.0,386.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,265979.0,35295.0
518.0,60.0,RL,79.0,10208.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1996.0,1997.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,921.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1264.0,1264.0,GasA,Ex,Y,SBrkr,1277.0,1067.0,0.0,2344.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1996.0,RFn,3.0,889.0,TA,TA,Y,220.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,265000.0,30861.0
186.0,75.0,RM,90.0,22950.0,Pave,,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10.0,9.0,1892.0,1993.0,Gable,WdShngl,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1107.0,1107.0,GasA,Ex,Y,SBrkr,1518.0,1518.0,572.0,3608.0,0.0,0.0,2.0,1.0,4.0,1.0,Ex,12.0,Typ,2.0,TA,Detchd,1993.0,Unf,3.0,840.0,Ex,TA,Y,0.0,260.0,0.0,0.0,410.0,0.0,,GdPrv,,0.0,6.0,2006.0,WD,Normal,475000.0,69120.0
460.0,50.0,RL,,7015.0,Pave,,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5.0,4.0,1950.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,LwQ,185.0,Unf,0.0,524.0,709.0,GasA,TA,Y,SBrkr,979.0,224.0,0.0,1203.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,1.0,TA,Detchd,1950.0,Unf,1.0,352.0,TA,TA,Y,0.0,0.0,248.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,110000.0,
1416.0,120.0,RL,51.0,3635.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,5.0,2007.0,2007.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,ALQ,988.0,Unf,0.0,398.0,1386.0,GasA,Ex,Y,SBrkr,1569.0,0.0,0.0,1569.0,0.0,1.0,2.0,0.0,1.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2007.0,RFn,3.0,660.0,TA,TA,Y,143.0,20.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,175900.0,11058.0
966.0,60.0,RL,65.0,10237.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6.0,5.0,2005.0,2007.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,783.0,783.0,GasA,Ex,Y,SBrkr,783.0,701.0,0.0,1484.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,2005.0,Fin,2.0,393.0,TA,TA,Y,0.0,72.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,New,Partial,178900.0,30906.0
1158.0,120.0,RL,34.0,5001.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7.0,5.0,2007.0,2008.0,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,410.0,1314.0,GasA,Ex,Y,SBrkr,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2008.0,RFn,2.0,626.0,TA,TA,Y,172.0,62.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2009.0,WD,Normal,230000.0,15105.0
1044.0,60.0,RL,86.0,11839.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1990.0,1990.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,PConc,Gd,TA,No,GLQ,1085.0,Unf,0.0,390.0,1475.0,GasA,Ex,Y,SBrkr,1532.0,797.0,0.0,2329.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,Typ,1.0,Ex,Attchd,1990.0,Unf,2.0,514.0,TA,TA,Y,192.0,121.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2008.0,WD,Normal,262280.0,35775.0
951.0,20.0,RL,60.0,7200.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5.0,8.0,1950.0,2002.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,398.0,BLQ,149.0,317.0,864.0,GasA,Gd,Y,SBrkr,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,,Detchd,1980.0,RFn,2.0,720.0,TA,TA,Y,194.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7.0,2007.0,WD,Normal,129000.0,21780.0
1310.0,20.0,RL,,7153.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6.0,5.0,1991.0,1991.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200.0,Unf,0.0,78.0,1278.0,GasA,Gd,Y,SBrkr,1294.0,0.0,0.0,1294.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,,Attchd,1991.0,RFn,2.0,496.0,TA,TA,Y,112.0,51.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,6.0,2008.0,WD,Normal,179200.0,
491.0,160.0,RM,,2665.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5.0,6.0,1976.0,1976.0,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,264.0,264.0,GasA,TA,Y,SBrkr,616.0,688.0,0.0,1304.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,4.0,Typ,1.0,Gd,BuiltIn,1976.0,Fin,1.0,336.0,TA,TA,Y,141.0,24.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,WD,Normal,115000.0,
609.0,70.0,RL,78.0,12168.0,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8.0,6.0,1934.0,1998.0,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,428.0,Unf,0.0,537.0,965.0,GasA,TA,Y,SBrkr,1940.0,1254.0,0.0,3194.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,10.0,Typ,2.0,Gd,Basment,1934.0,Unf,2.0,380.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2007.0,WD,Alloca,359100.0,36738.0
1110.0,20.0,RL,107.0,11362.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2004.0,2005.0,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039.0,Unf,0.0,797.0,1836.0,GasA,Ex,Y,SBrkr,1836.0,0.0,0.0,1836.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,2004.0,Fin,3.0,862.0,TA,TA,Y,125.0,185.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,2009.0,WD,Normal,280000.0,34407.0
456.0,20.0,RL,80.0,9600.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,6.0,1973.0,1973.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,Y,SBrkr,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1973.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9.0,2007.0,WD,Normal,175500.0,29040.0
659.0,50.0,RL,78.0,17503.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Artery,Norm,1Fam,1.5Fin,6.0,5.0,1948.0,1950.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,912.0,912.0,GasA,TA,Y,SBrkr,912.0,546.0,0.0,1458.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Attchd,1948.0,Unf,1.0,330.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,2010.0,WD,Abnorml,97500.0,52743.0
838.0,160.0,RM,21.0,1680.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.0,5.0,1973.0,1973.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330.0,Unf,0.0,153.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0.0,987.0,1.0,0.0,1.0,1.0,2.0,1.0,TA,5.0,Typ,0.0,,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11.0,2008.0,WD,Normal,100000.0,5103.0
1280.0,50.0,C (all),60.0,7500.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4.0,4.0,1920.0,1950.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,TA,Y,FuseA,698.0,430.0,0.0,1128.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,,Detchd,1980.0,RFn,2.0,528.0,TA,TA,Y,30.0,0.0,164.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,COD,Abnorml,68400.0,22680.0
1168.0,60.0,RL,58.0,10852.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6.0,5.0,2000.0,2000.0,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786.0,Unf,0.0,173.0,959.0,GasA,Ex,Y,SBrkr,959.0,712.0,0.0,1671.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,2000.0,Fin,2.0,472.0,TA,TA,Y,0.0,38.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,2006.0,WD,Normal,173000.0,32730.0
1253.0,20.0,RL,62.0,9858.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,6.0,1968.0,1968.0,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510.0,Unf,0.0,354.0,864.0,GasA,TA,Y,SBrkr,874.0,0.0,0.0,874.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,33.0,0.0,0.0,0.0,0.0,0.0,,GdWo,Shed,600.0,11.0,2009.0,WD,Normal,130000.0,29760.0
1203.0,50.0,RM,50.0,6000.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5.0,8.0,1925.0,1997.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Ex,Y,SBrkr,884.0,464.0,0.0,1348.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Fa,Detchd,1960.0,Unf,1.0,216.0,TA,TA,N,0.0,0.0,208.0,0.0,0.0,0.0,,,,0.0,5.0,2009.0,WD,Normal,117000.0,18150.0
999.0,30.0,RM,60.0,9786.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3.0,4.0,1922.0,1950.0,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1007.0,1007.0,GasA,Fa,N,SBrkr,1077.0,0.0,0.0,1077.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1922.0,Unf,1.0,210.0,TA,Fa,P,0.0,100.0,48.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,91000.0,29538.0
1455.0,20.0,FV,62.0,7500.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,5.0,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,410.0,Unf,0.0,811.0,1221.0,GasA,Ex,Y,SBrkr,1221.0,0.0,0.0,1221.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,0.0,,Attchd,2004.0,RFn,2.0,400.0,TA,TA,Y,0.0,113.0,0.0,0.0,0.0,0.0,,,,0.0,10.0,2009.0,WD,Normal,185000.0,22686.0
1184.0,30.0,RL,60.0,10800.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5.0,6.0,1920.0,1950.0,Hip,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821.0,Unf,0.0,299.0,1120.0,GasA,Ex,Y,SBrkr,1130.0,0.0,0.0,1130.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,1970.0,Unf,2.0,720.0,TA,TA,Y,229.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2006.0,WD,Normal,120000.0,32580.0
852.0,120.0,RL,,3196.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8.0,5.0,2003.0,2003.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,1273.0,1273.0,GasA,Ex,Y,SBrkr,1456.0,0.0,0.0,1456.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,2003.0,Fin,2.0,400.0,TA,TA,Y,143.0,20.0,0.0,0.0,0.0,0.0,,,,0.0,5.0,2006.0,WD,Normal,215000.0,
185.0,50.0,RL,92.0,7438.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5.0,8.0,1908.0,1991.0,Gable,CompShg,AsbShng,Plywood,,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,504.0,504.0,GasA,Gd,Y,SBrkr,936.0,316.0,0.0,1252.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Attchd,1986.0,Unf,2.0,576.0,TA,TA,Y,104.0,0.0,0.0,0.0,0.0,0.0,,MnPrv,,0.0,6.0,2006.0,WD,Normal,127000.0,22590.0
191.0,70.0,RL,70.0,10570.0,Pave,,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8.0,8.0,1932.0,1994.0,Hip,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,CBlock,Gd,Gd,No,Rec,297.0,Unf,0.0,556.0,853.0,GasA,TA,Y,SBrkr,1549.0,1178.0,0.0,2727.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,10.0,Maj1,2.0,TA,Detchd,1932.0,Unf,2.0,440.0,TA,TA,Y,0.0,74.0,0.0,0.0,0.0,0.0,,,,0.0,12.0,2007.0,WD,Normal,315000.0,31920.0
1341.0,20.0,RL,70.0,8294.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,4.0,5.0,1971.0,1971.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,858.0,858.0,GasA,TA,Y,SBrkr,872.0,0.0,0.0,872.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,,Detchd,1974.0,Unf,4.0,480.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,6.0,2007.0,WD,Normal,123000.0,25092.0
976.0,160.0,FV,,2651.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7.0,5.0,2000.0,2000.0,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,641.0,Unf,0.0,32.0,673.0,GasA,Ex,Y,SBrkr,673.0,709.0,0.0,1382.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,Typ,0.0,,Detchd,2000.0,Unf,2.0,490.0,TA,TA,Y,153.0,50.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2006.0,WD,Normal,165000.0,
1106.0,60.0,RL,98.0,12256.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1994.0,1995.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032.0,Unf,0.0,431.0,1463.0,GasA,Ex,Y,SBrkr,1500.0,1122.0,0.0,2622.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,Typ,2.0,TA,Attchd,1994.0,RFn,2.0,712.0,TA,TA,Y,186.0,32.0,0.0,0.0,0.0,0.0,,,,0.0,4.0,2010.0,WD,Normal,325000.0,37062.0
842.0,70.0,RM,60.0,10440.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5.0,8.0,1904.0,2002.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,650.0,650.0,GasA,Gd,Y,SBrkr,958.0,581.0,0.0,1539.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,Typ,1.0,Po,Detchd,1983.0,Unf,2.0,686.0,Gd,TA,P,70.0,78.0,68.0,0.0,0.0,0.0,,,,0.0,6.0,2008.0,WD,Normal,157500.0,31500.0
820.0,120.0,RL,44.0,6371.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.0,5.0,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733.0,Unf,0.0,625.0,1358.0,GasA,Ex,Y,SBrkr,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,2010.0,RFn,2.0,484.0,TA,TA,Y,192.0,35.0,0.0,0.0,0.0,0.0,,,,0.0,6.0,2010.0,New,Partial,224000.0,19245.0
